word_count,uppercase_ratio,exclamation_count,question_count,sentiment_score,sentiment_extremity,avg_word_length,unique_word_ratio,stock_mention_count,url_count,quote_count,source_credibility,label
733,0.051841025183172504,1,2,0.30686508517366096,0.30686508517366096,7.704604093928577,0.5969355241588113,1,2,6,1.0,0
729,0.035566710030340266,0,0,-0.28323874705181395,0.28323874705181395,6.617735890907849,0.7103026886966226,0,2,4,0.8340271404550348,0
265,0.2389203988315533,8,4,-0.6587774083483899,0.6587774083483899,4.030022867439018,0.4938247940237019,6,0,0,0.31593472027271885,1
64,0.4906030462547074,6,6,-0.7362778483450408,0.7362778483450408,5.883905525742913,0.286424056929511,1,1,0,0.4629231007915194,1
397,0.1227622177079421,0,0,0.43501035567925544,0.43501035567925544,6.227323369719268,0.6796344307718885,2,2,6,0.4838447240920055,0
705,0.0,0,1,-0.5286060786331612,0.5286060786331612,5.046722586587549,0.8703794064260492,0,1,4,0.5362731220313737,0
260,0.023308613754983484,1,3,0.10662353696975858,0.10662353696975858,6.311747952050436,0.8994827872289777,3,4,2,0.7057835513518395,0
104,0.2853368205618669,1,4,-0.6844277325117925,0.6844277325117925,5.650392092315747,0.42064116861351036,4,1,0,0.10678786916013881,1
215,0.16587669210256092,4,0,0.6733915705868304,0.6733915705868304,5.276025599994222,0.3655337611597338,2,0,0,0.597672476283733,1
203,0.04787908008584304,0,3,-0.3469589064254583,0.3469589064254583,6.543372789296644,0.6393453458344625,2,5,0,0.7956360643542268,0
353,0.12416474814815619,0,0,0.6076757464648131,0.6076757464648131,7.679203289176893,0.5963049860376609,2,4,5,0.6409488429748258,0
14,0.7734513362075441,7,0,0.9300078735599099,0.9300078735599099,3.9607674985001617,0.8353547644013088,2,2,0,0.16755185896779481,1
756,0.06557940791944694,1,1,0.6787450906967523,0.6787450906967523,8.083743349175855,0.8388596300367129,0,2,4,0.6103338491266788,0
25,0.48498932458524757,6,1,0.6994391374002091,0.6994391374002091,4.868519587552409,0.8313080176344914,5,0,0,0.46311798433037266,1
336,0.16595574154161558,4,2,0.639790040954402,0.639790040954402,4.888463388930523,0.529092214719099,5,0,0,0.5983896010216475,1
210,0.0,0,2,0.6539716479634177,0.6539716479634177,6.360626197904813,0.8491266537880428,2,3,1,0.8092749837260983,0
13,0.7860637119812544,9,1,0.5120210882974011,0.5120210882974011,3.55595186372456,0.7040493390894119,1,2,0,0.515289426346706,1
37,0.8378571294156183,12,0,-0.6314991836454987,0.6314991836454987,4.800498121283955,0.539053461955697,3,0,1,0.5034639766103861,1
13,0.5742838483345687,3,3,0.5871318158895867,0.5871318158895867,3.9435904668296318,0.5023296275006194,8,0,0,0.2552406544993154,1
151,0.11944567804298363,0,0,-0.1354838977281129,0.1354838977281129,8.577923665884253,0.567646466324489,1,1,1,0.6310121624101294,0
398,0.1042371517328434,1,1,-0.26539184899060986,0.26539184899060986,6.14406915164112,0.9162482092785958,0,2,5,0.8472410127062722,0
387,0.3015340184520585,8,3,1.0,1.0,5.388367422360692,0.3186751788203369,8,1,0,0.45210665983596304,1
860,0.04292707011703969,1,1,-0.5119392990321778,0.5119392990321778,6.816911307340558,0.7176990748512148,0,2,5,0.5634376467813704,0
618,0.11332861101480315,1,1,-0.32964169885027816,0.32964169885027816,5.2468545906395025,0.6133968955842843,1,4,3,0.7879328847365937,0
268,0.08491652967811715,0,2,-0.43586796036070247,0.43586796036070247,4.9325949951365455,0.768359400223022,0,4,3,0.7164864665582027,0
490,0.04683297562734594,0,1,-0.48000247989928824,0.48000247989928824,6.608251012047263,0.7411145839654323,2,2,3,0.4880930948446353,0
872,0.06823002217628062,0,3,0.34647563229905215,0.34647563229905215,6.902156256419387,0.900289682329072,0,2,6,0.6032899061219412,0
139,0.10157719081535883,0,3,-0.6910159391202725,0.6910159391202725,6.713722522995718,0.7794521799239181,2,4,1,0.8076842218791809,0
829,0.08267907681846365,0,1,-0.7176124720110615,0.7176124720110615,6.829965729338462,0.6977793561103068,2,3,5,0.9987122412605921,0
22,0.6674558104847096,5,5,-0.6911603654162262,0.6911603654162262,4.941271008133754,0.6429354081569092,1,2,0,0.027393261328284024,1
100,0.2391201804626913,5,2,-0.7159742453939901,0.7159742453939901,5.129026541409975,0.4756492743760078,0,1,0,0.561325884059454,1
208,0.0,1,2,0.4514364224407268,0.4514364224407268,7.844169131475023,0.6445435346873516,2,0,1,0.5831723997393683,0
893,0.09908700870698103,0,1,-0.7947294742619176,0.7947294742619176,5.273527316557422,0.584303339547813,2,5,3,0.7144098800674699,0
688,0.10483032686979851,0,2,-0.13714610204266794,0.13714610204266794,6.059398186201534,0.7379211720549863,1,1,6,0.48747463147016096,0
41,0.706145701303734,12,3,-0.9244961341541126,0.9244961341541126,4.531066985277448,0.7199739475821834,3,2,0,0.03582774729475456,1
900,0.039430327463072845,0,0,-0.5024264364335072,0.5024264364335072,7.2126915696661795,0.6852384760167065,1,3,5,0.43286847108660975,0
782,0.08680297549692634,0,1,0.4388024837710194,0.4388024837710194,5.194794971390382,0.7781942866011485,0,2,0,0.6599175692682467,0
169,0.0866971820053337,0,0,-0.1178083195633697,0.1178083195633697,5.37292074235237,0.5675689518604814,1,1,3,0.9489055459515261,0
356,0.03377009059220924,0,4,0.8015336011561258,0.8015336011561258,4.91437771043058,0.8521729680592505,0,4,6,0.4231374717282842,0
855,0.0456942196251585,1,0,-0.06723380011216619,0.06723380011216619,4.421573300786331,0.5313371916098342,0,0,4,0.8187819295295264,0
355,0.14075634817721627,10,2,0.8343910630271292,0.8343910630271292,4.645866512051236,0.3966001935517341,5,0,0,0.4884146705345968,1
431,0.0,0,1,0.15441007750096347,0.15441007750096347,7.811774016207892,0.5956045075997178,0,1,5,0.6221937841493156,0
748,0.0970037051019619,0,0,0.31204239164347275,0.31204239164347275,9.074864395005088,0.7396665684180238,2,4,1,0.7660881556647431,0
989,0.002459391794059228,1,0,-0.14244713934800193,0.14244713934800193,6.555622276831725,0.8106768690270332,0,3,4,0.7055431949263339,0
659,0.0,1,0,0.6252339814092642,0.6252339814092642,5.632682844641669,0.8019949661742732,1,0,3,0.7184991380932597,0
338,0.2181197591129855,5,0,0.7074894695615391,0.7074894695615391,4.565145158717272,0.43253662877685894,5,2,0,0.052858865555671486,1
166,0.10685598503579262,0,2,0.3171291205216268,0.3171291205216268,5.315828679807966,0.9588021904877366,1,3,4,0.6409360454567615,0
697,0.0747274784986648,0,1,-0.7251862934121212,0.7251862934121212,8.555737946435762,0.6135144228961039,1,5,2,1.0,0
146,0.08577431775722454,0,1,-0.28839765235460374,0.28839765235460374,6.040962455640017,0.6140431426254531,0,4,5,0.4350579618982682,0
735,0.06794493373594018,1,2,0.7110808580113014,0.7110808580113014,9.202076335957528,0.6982130811372501,0,1,0,0.7933588330370132,0
798,0.014186382835109998,0,2,0.12953390873568518,0.12953390873568518,7.297473499726395,0.5572489191584621,0,4,4,0.5667270742927866,0
121,0.08565706336300753,0,1,0.7380822964314138,0.7380822964314138,6.5668435391229965,0.6205233934278553,3,3,2,0.41832574555601393,0
55,0.567984388948572,15,2,-0.6520834354942427,0.6520834354942427,5.08165963592655,0.6418213576296999,6,2,0,0.4136968154095062,1
536,0.09276349554607599,0,2,-0.021512839226762052,0.021512839226762052,5.065566787535015,0.9045319575139378,2,5,2,0.6651098243950869,0
435,0.010836979973835245,0,1,-0.7791479165018718,0.7791479165018718,5.0254592184250315,0.6159811176221294,3,2,4,0.4728362868693043,0
651,0.07900062183338628,0,3,-0.7259202123972355,0.7259202123972355,8.462762652440016,0.7089484136176208,1,2,0,0.6781496370010831,0
107,0.17507616714353563,5,4,-0.7064393345947626,0.7064393345947626,5.820024764410945,0.5142499031632308,7,1,0,0.1508189325361127,1
238,0.2948186999466259,4,1,-0.49330022449152006,0.49330022449152006,4.370859890030632,0.3862098891525296,7,0,0,0.2693831189874393,1
314,0.28774370860012927,8,1,-0.5936550973981564,0.5936550973981564,4.194488792401984,0.412856987555388,3,2,0,0.1987429809766239,1
406,0.25350283326871165,6,3,0.799562709538916,0.799562709538916,4.7593692991909045,0.32813841358931517,0,0,0,0.6034792847014167,1
538,0.10723802909548137,0,1,-0.28872369842185885,0.28872369842185885,4.94976715921805,0.7177983445181204,0,0,1,0.8395943564778836,0
150,0.27736744825903015,7,0,0.9541655291162137,0.9541655291162137,5.589939647608613,0.497489787721623,7,1,0,0.13808842125319795,1
365,0.47070574505998275,6,0,0.6106774082634746,0.6106774082634746,4.1293882666486725,0.5348915150822301,4,1,1,0.3056173871750989,1
796,0.06855061048998587,0,0,-0.3645675700410494,0.3645675700410494,5.82394563852198,0.5737624865746064,1,4,3,0.7982891258396346,0
522,0.036815708802914196,0,0,-0.5577373984306717,0.5577373984306717,5.866547547402605,0.6906453609304687,1,1,5,0.4112395342549965,0
22,0.5314550276547145,5,0,-0.787491107308866,0.787491107308866,3.660615864741801,0.574025039187516,6,0,0,0.5110448996045777,1
331,0.3880070185257385,4,5,-0.9590815054256423,0.9590815054256423,4.847404792198359,0.4558506140966015,4,2,0,0.5732425442355163,1
466,0.09254528975077454,0,0,-0.46241714398458234,0.46241714398458234,7.7359338767250225,0.624483114263365,2,0,2,0.9734978315968318,0
36,0.3642837565297195,9,3,0.5591358044663447,0.5591358044663447,3.610347505406314,0.535713966172092,0,2,0,0.5558257001900427,1
21,0.5075381203140829,10,6,-0.7457122753362728,0.7457122753362728,3.256063836961127,0.6870634472925482,7,1,0,0.39947375068611285,1
51,0.9863637279729862,2,4,0.580471106764704,0.580471106764704,3.6885772562364965,0.682012603371049,7,0,0,0.34987828476162147,1
647,0.0184092879290375,0,1,-0.8161246167831172,0.8161246167831172,8.147713672074504,0.8477311880082573,1,3,2,0.6915751503046792,0
378,0.03880203117828179,0,0,-0.3948589367423869,0.3948589367423869,5.417726584999974,0.6396259009349997,3,4,5,0.7957507386713496,0
45,0.4014009412605587,6,6,-0.7842308174394308,0.7842308174394308,4.799582916587324,0.7503096443982413,5,0,0,0.5413899353504062,1
604,0.12254983594490088,0,0,-0.10188904781991309,0.10188904781991309,9.189473568970511,0.8730903459692166,0,1,1,0.8117926354956801,0
230,0.2544452131512759,2,0,-0.7219364275608808,0.7219364275608808,5.247940109322953,0.3278238318072587,6,2,0,0.47246508190218006,1
21,0.8913416831701508,3,5,-0.7387601439867948,0.7387601439867948,3.5800719021500402,0.6821929056049778,5,0,0,0.6200708020072728,1
387,0.11177514584497658,0,1,0.5738597707503443,0.5738597707503443,5.973688800226393,0.6306877273992303,0,5,3,0.6268847807780442,0
32,0.5041217809980071,10,1,-1.0,1.0,4.813801392244803,0.6732046960439918,6,1,0,0.299364970554838,1
256,0.06681468616525234,0,3,0.5997587455394677,0.5997587455394677,5.0781571016428995,0.7268367778252143,0,4,1,0.47407230750098067,0
16,0.8918982920494816,8,5,-0.9854507772042994,0.9854507772042994,4.811345713674479,0.6822870016487272,7,1,1,0.6385549076293027,1
889,0.029885028085732783,1,1,-0.5706961702898856,0.5706961702898856,6.271993130121511,0.7271691640800645,1,0,5,0.725883764456148,0
514,0.0,0,0,0.4826657950723835,0.4826657950723835,6.761245807419826,0.7128861650968064,2,2,1,0.8844313113370253,0
881,0.0,1,2,-0.1585836615011078,0.1585836615011078,5.596774923143506,0.8460900679356298,1,0,0,0.8794712074614192,0
109,0.5079429596526034,2,1,0.7466607213739989,0.7466607213739989,4.341767749769239,0.3497797283784087,1,0,0,0.1985939537177825,1
39,0.6190150022081702,3,6,0.6531051378982784,0.6531051378982784,3.7123534156223585,0.6941202845873228,4,1,0,0.40242644558725493,1
271,0.010438473152514447,1,0,0.33454223527874943,0.33454223527874943,6.763002546157068,0.6387495659688243,1,1,0,0.9988177627114482,0
38,0.4563976400198605,3,2,-1.0,1.0,4.401840142144195,0.6750482279367448,2,0,0,0.37595974926366377,1
24,0.6983672182565647,5,3,-0.9303159968811655,0.9303159968811655,3.4823431217002514,0.8064613729111525,8,0,1,0.32087975264106605,1
751,0.09889811534432891,0,0,-0.08329754447160073,0.08329754447160073,8.00843650733328,0.6567160768938104,2,3,6,0.7994005317379255,0
932,0.031119783685046986,0,0,-0.3499687292851452,0.3499687292851452,6.316826626351345,0.663808208273636,2,0,1,0.4138508430611873,0
125,0.18423243561107902,3,5,0.8847517804168934,0.8847517804168934,3.270564546000736,0.522238767825279,0,1,0,0.4294540676075946,1
155,0.06597234670887644,1,0,-0.6701608345553859,0.6701608345553859,5.793958098295423,0.8248011656473798,0,2,4,0.8700982128507279,0
58,0.6891761413105756,4,0,-0.6208702277297407,0.6208702277297407,5.739075350609337,0.591369283664805,5,0,0,0.16565174621873208,1
29,0.7964403738912946,7,2,0.6450647356061356,0.6450647356061356,3.8951953383283393,0.582907381856964,1,1,0,0.4080984006807715,1
543,0.03802136339204273,0,1,0.09598585590008288,0.09598585590008288,4.967933098269124,0.7348152254328423,3,1,1,0.855130199802157,0
274,0.23326848254695481,9,2,-0.831045939014148,0.831045939014148,4.450910591032833,0.3486696790358201,2,1,0,0.19051081506927203,1
238,0.0,0,1,0.6970000591494054,0.6970000591494054,7.351869707043386,0.9140984411592025,1,3,2,0.8659653665224865,0
759,0.008798622058187204,0,0,0.190753698921804,0.190753698921804,7.773987529833892,0.5782065444409071,0,4,6,0.5454484511161874,0
36,0.39085278597541073,10,4,0.6481200002674266,0.6481200002674266,4.294583265874002,0.6443985455792816,2,0,2,0.25862259787742126,1
259,0.04895841948379828,0,0,0.40547267809711013,0.40547267809711013,5.735731996892577,0.7650644230613336,0,4,2,0.3870819754707199,0
147,0.3195469417958007,10,3,-0.6873952264382357,0.6873952264382357,5.0928825511857765,0.3645822633783117,5,1,0,0.30131189918827783,1
54,0.5430040076459233,9,2,-0.6534548725740837,0.6534548725740837,3.604065671907234,0.5297378745696274,8,2,0,0.49866655527311715,1
48,0.8809265893899115,5,6,-1.0,1.0,3.5503549052447334,0.715897368978088,6,0,0,0.10140651278399462,1
312,0.25847180412421933,11,1,-0.7904468311150584,0.7904468311150584,5.920786186874679,0.4553369818857641,3,1,0,0.32176483907512277,1
208,0.0998319023472834,0,1,0.2315644419981478,0.2315644419981478,8.593661786361352,0.5890716631287503,0,1,3,0.9954359062477084,0
129,0.44064856906104855,7,0,0.5380266156290167,0.5380266156290167,4.5811932644251865,0.45155495333972057,1,0,1,0.5923884353560425,1
58,0.31510524913088983,3,1,-0.8730732244122892,0.8730732244122892,5.9563056799796605,0.2886488822801301,2,0,0,0.44301688691900953,1
31,0.4307561283580825,12,3,1.0,1.0,4.2797003167768555,0.6859498969999023,6,1,0,0.3122165288841612,1
120,0.3223583805038879,7,4,0.9013919940026663,0.9013919940026663,4.888122496165661,0.3330375620558897,8,1,1,0.4269448462971107,1
44,0.7211530105537732,3,5,0.6915250503245642,0.6915250503245642,4.221443374783438,0.7593580398303126,1,1,0,0.6716041400434685,1
854,0.02885596805223104,0,0,-0.46281503398527807,0.46281503398527807,6.985544910402765,0.7639409795085682,2,2,1,0.48167962001797504,0
787,0.023413626788449587,1,0,0.39529098352962017,0.39529098352962017,5.599742188078313,0.8318581667331827,0,1,1,0.7372996300640338,0
676,0.05078201092940825,0,3,0.7585463647224452,0.7585463647224452,8.129209828217066,0.6146880572963725,0,4,3,0.4538672084559479,0
220,0.023168788064153796,1,1,-0.8475585810204462,0.8475585810204462,7.579948523578325,0.8189485308887686,0,4,1,0.7888720138133385,0
370,0.13014913272344714,10,0,-0.8240308760132096,0.8240308760132096,5.832321089711513,0.5469514461106971,2,1,0,0.26025097670504005,1
68,0.23796914145188347,3,3,-0.6395876153147466,0.6395876153147466,5.305542969423884,0.4889388872427531,5,2,0,0.32680290908571374,1
192,0.03780354320672631,0,1,-0.4017607990410579,0.4017607990410579,7.880900553781985,0.7272448408530333,0,4,1,0.6708079960067433,0
405,0.3963286571629513,6,5,0.49590723274662496,0.49590723274662496,3.7099097164659858,0.4072757624842529,5,0,0,0.11326360114604564,1
305,0.27302367227609525,8,0,0.7047999407139375,0.7047999407139375,4.473912060438818,0.2839162056070191,8,0,1,0.33558845061667614,1
419,0.2712072204138235,7,1,-0.5175966422669376,0.5175966422669376,4.252395581005552,0.2888926691720325,3,0,1,0.46046930650693807,1
249,0.12682034597074562,6,7,-0.5857474234180435,0.5857474234180435,4.959625224515819,0.5211209730362332,3,0,1,0.2230066209979047,1
9,0.7418826422186124,6,2,0.912521873766099,0.912521873766099,4.82663681095299,0.8669683528616646,5,0,1,0.1290932105532899,1
290,0.2426340741938905,3,1,-0.7039515664676947,0.7039515664676947,5.373879036990321,0.2676297699377309,0,1,0,0.3270529038110462,1
23,0.8079420817672275,14,1,0.682877759233598,0.682877759233598,4.64051154540966,0.6123903141437835,2,0,0,0.18942446353195844,1
330,0.09179287854418607,0,2,0.734398020423171,0.734398020423171,5.39846288643124,0.800665122451682,0,5,1,0.7889019621517261,0
347,0.2826859237736083,10,5,0.9486900494564661,0.9486900494564661,5.802562931064031,0.4421696515528988,1,2,1,0.2847940944419337,1
35,0.30642534929034576,7,2,0.7488407801339657,0.7488407801339657,4.232026751737806,0.6039107982313181,7,0,0,0.21058212355845032,1
325,0.3465920099645108,2,2,0.5419302976377236,0.5419302976377236,4.4775943185207145,0.4687696590730489,7,1,1,0.4051851128013003,1
376,0.07959453310881881,0,0,0.7609156402892829,0.7609156402892829,5.6224482262783475,0.7438626233720809,0,4,5,0.424787159555167,0
832,0.014762015378223482,1,2,-0.28811854426321415,0.28811854426321415,6.019693662730636,0.8895852231472959,2,1,1,0.6648303326853746,0
996,0.039952803024527,0,2,-0.7768989026385358,0.7768989026385358,6.307910282007587,0.748207238963276,0,3,6,0.639236464897921,0
196,0.08491639172287796,1,0,0.8308071826973555,0.8308071826973555,8.100291366784454,0.5719339025328118,3,0,2,0.7628900516692952,0
34,0.903604004647294,8,6,-0.5868607979181699,0.5868607979181699,4.935243429171998,0.6300472835737546,2,0,0,0.5566617539439845,1
55,0.4576797058893027,9,7,0.9643257709609685,0.9643257709609685,3.8193327624452835,0.7223103802141847,1,0,1,0.43083790103549297,1
24,0.7774472107534058,7,0,0.7882609227179436,0.7882609227179436,4.653242849164289,0.8053512725657562,5,2,1,0.21874592822275885,1
238,0.12860549501766694,2,0,0.8688851541838121,0.8688851541838121,4.734957355135181,0.5400465050656119,1,1,0,0.4633570667960644,1
12,0.6047079527175844,12,2,-0.7278893884086978,0.7278893884086978,4.2937571789374305,0.7518025279817464,4,0,1,0.5423417570951676,1
60,0.9409167474765964,9,4,0.7524447874036191,0.7524447874036191,3.977471462862104,0.6182344219897332,0,0,1,0.5012260277236777,1
51,0.6662189973350926,3,3,-0.7846674570451655,0.7846674570451655,4.05352884482169,0.6897758222268208,1,1,0,0.588843700650469,1
225,0.22216928387192666,2,6,0.6772461411176485,0.6772461411176485,3.7148809479614093,0.4350525023472775,2,2,0,0.3598803082988069,1
364,0.3023926786041505,10,2,-0.5671836097646639,0.5671836097646639,6.023070317445844,0.36611546737193734,4,2,0,0.39812888403250624,1
765,0.06937272062804366,0,1,-0.7178796500998116,0.7178796500998116,7.6629685476858524,0.8994176695385271,2,0,1,0.44016202088184664,0
622,0.08733443566849679,0,0,-0.46932546999228686,0.46932546999228686,5.675882664087185,0.6957156572749353,0,4,5,0.41040421557454343,0
380,0.2510273642462701,6,6,-0.7392120367227337,0.7392120367227337,5.562944452974777,0.40943578074200254,0,0,0,0.18641082693191172,1
74,0.34520154508613754,8,3,1.0,1.0,4.387630648221799,0.4183564810535993,2,1,0,0.4730088444537451,1
167,0.4188493469250544,8,5,0.746889719817462,0.746889719817462,3.5907058460140204,0.4672353581187386,1,1,1,0.2637887468364052,1
473,0.12085862107591425,1,2,0.3654040801483276,0.3654040801483276,7.462362706518102,0.7757184356338985,0,2,4,0.3638753565738956,0
238,0.36768729301770914,6,0,-0.7718808525710497,0.7718808525710497,5.428883202971417,0.45462908878117275,4,2,0,0.5553562166481446,1
32,0.6215138787666308,11,7,0.6741359228554675,0.6741359228554675,3.9618085944541575,0.6374547907136264,3,2,0,0.06721701419659096,1
171,0.16137658912478955,0,1,-0.6155681533470426,0.6155681533470426,6.629715707289062,0.7573581411779905,0,4,0,0.7851401315957872,0
330,0.01445062593642929,0,2,-0.4896349315553097,0.4896349315553097,5.840480595992039,0.5909842993511513,2,2,5,0.6207571417747062,0
320,0.4834652395772893,9,1,0.9208125520177575,0.9208125520177575,5.1698133387592256,0.5163939388016207,5,0,0,0.5989918252407191,1
388,0.0773845669282083,0,0,0.49946952518433174,0.49946952518433174,5.646386773247088,0.9081267030800767,1,0,3,0.6636519529783009,0
33,0.44629144014101074,3,1,-1.0,1.0,4.683659704786553,0.6664757919882608,2,0,0,0.4503695086046019,1
287,0.37951710079308576,3,2,-0.7817225180056755,0.7817225180056755,5.24614780943823,0.4768452917233073,6,1,0,0.35918645982532205,1
122,0.1133077566668816,1,2,0.41220807139638854,0.41220807139638854,6.807762536514337,0.9458190418786867,2,1,1,0.4859632845409965,0
48,0.7919444030548538,13,1,1.0,1.0,4.288441631417264,0.734950631978868,1,0,0,0.2597360517323099,1
409,0.43281980376684237,4,3,0.8222233815792964,0.8222233815792964,3.7164111742556525,0.44699048783392803,4,0,1,0.3977767561276388,1
457,0.004632648713491162,0,1,-0.5839770530293498,0.5839770530293498,5.343090795105136,0.8392382136143421,3,2,2,0.6128499665637164,0
266,0.43657763691707463,6,4,0.7011475318945107,0.7011475318945107,3.2781205390081096,0.35838167278212096,0,0,0,0.1250646460087652,1
215,0.21896337337344796,9,1,0.9840736044942985,0.9840736044942985,5.937259531440454,0.35510278525976774,7,1,0,0.43924307138778484,1
530,0.03675665016840383,0,0,0.6876134962372673,0.6876134962372673,6.3374953648734955,0.6686173114499633,1,2,5,0.6307376917012038,0
86,0.09365302970595338,0,1,-0.6737152813037438,0.6737152813037438,7.756673481710323,0.8083727497297338,1,0,2,0.6779620197193518,0
280,0.40146390049107966,2,4,-0.8497481754561483,0.8497481754561483,5.414020572725453,0.43579018861229046,0,1,0,0.5238324532122338,1
445,0.05797933068881672,1,2,0.7376725858177036,0.7376725858177036,5.024781948914216,0.7304262696561044,2,0,1,0.738655638798551,0
223,0.45702091982559145,10,5,-0.5687782887617144,0.5687782887617144,4.202679695785169,0.3352401537099715,5,0,0,0.3073844392018419,1
573,0.07067608095042915,0,2,-0.0709308479075733,0.0709308479075733,7.980638680414099,0.7586632807024961,0,0,5,0.5443008912510544,0
341,0.0926934422591315,1,1,0.2721856616686207,0.2721856616686207,6.093819866667571,0.7499557754366306,3,0,5,0.39783817486526973,0
194,0.18680440375452875,9,5,0.7312136707786486,0.7312136707786486,6.0794451210671445,0.3458962351618452,2,1,0,0.10369006806249692,1
427,0.013267385016756523,0,1,0.7195270801671715,0.7195270801671715,5.1418705285459225,0.9434069998343417,3,3,1,0.5211439349865745,0
36,0.6150742606407765,13,4,-0.704539252770138,0.704539252770138,3.4143182750406287,0.7464126140906282,3,1,1,0.6405661072979049,1
182,0.030587301059416146,1,3,0.573860638110349,0.573860638110349,7.6426713673805855,0.9282729065499992,2,0,1,0.5593572196085387,0
94,0.05469019241086523,0,0,-0.6274201431341904,0.6274201431341904,6.951529603108239,0.8438480722837021,3,1,2,0.8050063129751495,0
728,0.015317466908275956,1,0,-0.7764169376858558,0.7764169376858558,8.495890001776878,0.869830560394734,2,0,5,0.6255103396590387,0
445,0.06436921886935698,2,0,0.5667395482255109,0.5667395482255109,9.361479137176936,0.8516406895686945,0,4,4,0.3716900436118544,0
387,0.3991640001764251,9,2,0.9768048369287701,0.9768048369287701,4.439568170274821,0.44935519892172165,5,0,1,0.1537815395680241,1
364,0.49351360316789145,8,1,0.9126041879460184,0.9126041879460184,4.751963148185562,0.5319500005433093,5,0,1,0.5750445271995429,1
330,0.47613066059097386,7,7,-0.8506130574088485,0.8506130574088485,4.083818310504132,0.46388275942717583,4,2,1,0.35003490741517795,1
183,0.4852617208914655,1,7,-0.6874309441001697,0.6874309441001697,5.202050420137079,0.35449768689584543,6,2,0,0.5818328509407821,1
713,0.09912020425192847,0,1,0.3822708230722326,0.3822708230722326,8.706013982033198,0.5994850750941039,3,1,3,0.4597291404738713,0
164,0.40078663754294747,6,1,-0.6270199477460139,0.6270199477460139,6.015136229695106,0.49029470405036196,0,1,0,0.2781620841082182,1
26,0.3768076717102881,3,4,0.5716861944896309,0.5716861944896309,3.3684150270169835,0.5004856816252178,3,1,0,0.5226765137157829,1
104,0.436667157575309,9,6,0.8326126609327587,0.8326126609327587,4.307954587054627,0.4568514619143162,2,2,0,0.6563039831553418,1
632,0.0,1,1,-0.12898069859260297,0.12898069859260297,6.326786454015249,0.8287547016704321,2,0,3,0.5331190076957274,0
331,0.320570230278086,10,4,-0.5653285836494955,0.5653285836494955,4.237615990500316,0.3425929833279843,3,0,1,0.3991127868884531,1
31,0.4393577868745452,14,3,0.8364147078084585,0.8364147078084585,4.4795601025061815,0.6721875727285277,5,1,1,0.31363870355894313,1
22,0.713004474979881,3,1,0.7313309221780955,0.7313309221780955,3.9459648394064266,0.7156621919356051,7,0,0,0.30458259715707503,1
97,0.32332313511175403,6,0,-0.6081402604942916,0.6081402604942916,3.817723044230844,0.3538163860784464,7,0,0,0.21319336231492325,1
513,0.10747246750841827,1,1,-0.3609206844261945,0.3609206844261945,5.6937792997597745,0.6093218852943972,3,4,6,0.40478342840219156,0
99,0.07528805647898415,0,0,0.6541829054206875,0.6541829054206875,6.008498648927902,0.9069837210149944,3,1,5,0.7615207952761662,0
244,0.10471449012180993,0,2,-0.49808953848926296,0.49808953848926296,6.826618359598889,0.8703659268429933,0,0,2,0.7868926346635765,0
360,0.21471476107584075,8,3,0.4378073671673003,0.4378073671673003,3.881808475289087,0.35711381953911453,6,2,0,0.24028407921771222,1
35,0.7395169469636007,10,6,0.7326613452971006,0.7326613452971006,3.2479259849070634,0.6776963415560008,3,2,1,0.2092121014442221,1
300,0.05748081765959059,0,1,-0.6488543944376602,0.6488543944376602,4.959993773465287,0.8213459978095986,0,3,2,0.40624864797877036,0
696,0.10538434668564589,0,0,-0.1523675621084517,0.1523675621084517,8.283992573093554,0.8742291537590654,1,2,4,0.5668686481543179,0
352,0.06015786168564132,0,0,-0.5389920516876118,0.5389920516876118,7.75425343448955,0.7253206265907152,4,1,1,0.443919363295809,0
698,0.059040669178579225,1,0,-0.46519717898177915,0.46519717898177915,5.926878514558566,0.785559729494623,2,0,3,0.5133266882896784,0
16,0.9187139822155006,13,1,-0.9364162766380799,0.9364162766380799,4.984238871170458,0.7863404131660559,5,0,0,0.26129121003571554,1
40,0.5186620611030801,5,0,-0.9087655561240267,0.9087655561240267,3.3566883185788075,0.7323824437178716,2,2,0,0.3208352006333613,1
885,0.07106180484813397,0,2,0.09200372638805972,0.09200372638805972,4.804844416149597,0.7141916547448419,0,0,4,0.42489648798782453,0
327,0.320998923113222,5,1,0.8540536190748418,0.8540536190748418,5.676505104300576,0.3907329466032634,3,0,0,0.4048130393452839,1
242,0.379997789215775,2,6,-0.8343209499670481,0.8343209499670481,5.239433898954082,0.5186771375186447,1,0,1,0.5212124200167025,1
37,0.7674329267592552,3,0,0.6866592260765974,0.6866592260765974,4.07636754421931,0.834013942809005,1,0,0,0.3428344354641599,1
363,0.07504431099342244,1,2,0.584785497866876,0.584785497866876,4.352568295529105,0.6341665547905652,3,1,3,0.9905076709165656,0
366,0.09536689522776905,1,0,0.6404766108676639,0.6404766108676639,5.40144545845438,0.7265130739511819,1,4,0,0.7011545319090389,0
492,0.0,1,0,-0.3055917482286351,0.3055917482286351,6.364808656319732,0.8506403298319551,1,2,2,0.9694183421963714,0
368,0.07020606106788735,1,2,-0.045365868039680915,0.045365868039680915,6.913180444377378,0.5749580180244503,1,3,1,0.4354952895805494,0
